"",CustomerID,mean_prob
2526,3523-BRGUW,13.605268
5548,1439-LCGVL,13.597690
6885,2710-WYVXG,13.565603
6445,0042-JVWOJ,13.560504
4558,9451-WLYRI,13.556500
6372,9924-JPRMC,13.553975
2662,4121-AGSIN,13.528507
5596,6094-ZIVKX,13.513828
6507,6308-CQRBU,13.510153
3348,7328-OWMOM,13.505707
4163,4521-WFJAI,13.494638
5205,7305-ZWMAJ,13.471563
3694,4716-MRVEN,13.469024
4613,6823-SIDFQ,13.450616
5983,1998-VHJHK,13.447132
2546,0835-JKADZ,13.402594
4578,1545-JFUML,13.349394
2167,2277-AXSDC,13.343829
4261,4825-XJGDM,13.337825
3274,1022-RKXDR,13.334076
4113,8512-WIWYV,13.285594
6320,2516-XSJKX,13.279831
3385,7061-OVMIM,13.279471
2712,9553-DLCLU,13.275397
5333,9509-MPYOD,13.258327
3765,8263-QMNTJ,13.244946
3121,6223-DHJGV,13.220154
6820,2380-DAMQP,13.208869
3799,0164-APGRB,13.186389
2001,5918-VUKWP,13.179778
2811,7005-CYUIL,13.172456
4655,8873-TMKGR,13.159194
2962,2277-BKJKN,13.156742
4831,1686-STUHN,13.154360
2382,5313-FPXWG,13.147110
6799,8107-RZLNV,13.138979
2144,6563-VRERX,13.104073
5212,5360-LJCNJ,13.080142
2234,4472-LVYGI,13.062491
5088,8430-TWCBX,13.042244
5374,8884-FEEWR,13.026620
3848,7026-YMSBE,12.995875
5020,3572-UUHRS,12.986123
2893,1934-MKPXS,12.978911
3281,0129-QMPDR,12.961481
2387,9620-QJREV,12.943137
3713,6188-UXBBR,12.937304
4899,3982-JGSFD,12.936724
6536,0902-RFHOF,12.889265
3764,5380-XPJNZ,12.886338
2735,1282-IHQAC,12.870374
4079,6295-OSINB,12.865351
6762,0048-PIHNL,12.864357
3948,0536-ACXIP,12.856809
4789,5914-GXMDA,12.853339
6965,6257-DTAYD,12.811648
4978,9031-ZVQPT,12.808859
2650,3486-NPGST,12.752348
3425,9805-FILKB,12.741448
2458,5125-CNDSP,12.710844
2946,9824-QCJPK,12.703709
4112,4702-HDRKD,12.696500
2317,8208-EUMTE,12.692880
3236,7190-XHTWJ,12.692260
5115,7663-YJHSN,12.671423
5437,8510-BBWMU,12.667228
3707,1174-FGIFN,12.659644
4369,0621-TSSMU,12.657658
5192,8327-WKMIE,12.655246
4905,6016-NXBNJ,12.621773
4006,7446-SFAOA,12.618744
2605,3280-NMUVX,12.610760
3120,1298-PHBTI,12.604547
4182,3181-VTHOE,12.592292
2683,8717-VCTXJ,12.574606
4752,1755-FZQEC,12.540678
6144,2419-FSORS,12.525729
6181,8241-JUIQO,12.511548
2816,9531-NSBMR,12.507557
2000,6727-IOTLZ,12.497447
1948,5386-THSLQ,12.486275
4828,2969-WGHQO,12.477311
5043,9732-OUYRN,12.458832
2747,8089-UZWLX,12.453205
2124,5924-SNGKP,12.423631
5981,8859-YSTWS,12.397817
2916,7560-QRBXH,12.397817
4314,0253-ZTEOB,12.386707
5577,0254-FNMCI,12.372757
3391,5986-WWXDV,12.359026
5128,8042-RNLKO,12.321702
2652,4829-ZLJTK,12.316338
6671,0230-UBYPQ,12.300022
4918,3079-BCHLN,12.295571
5755,9309-BZGNT,12.290780
5539,4822-LPTYJ,12.279764
2345,2469-DTSGX,12.250764
6312,4750-UKWJK,12.247934
3060,2812-REYAT,12.229478
6831,1960-UOTYM,12.211391
2555,7471-WNSUF,12.173327
3233,4115-UMJFQ,12.169487
4170,2122-SZZZD,12.159952
5705,7566-DSRLQ,12.121978
5514,2272-WUSPA,12.120743
1880,8191-XWSZG,12.119685
4835,0019-GFNTW,12.064010
3076,4999-IEZLT,12.034484
3720,9067-YGSCA,11.963067
5084,6253-WRFHY,11.958356
5849,2589-AYCRP,11.924009
3473,7375-WMVMT,11.871820
2004,3712-PKXZA,11.869339
6737,1074-WVEVG,11.852789
5855,4097-YODCF,11.833052
5102,6980-CDGFC,11.807176
4672,9602-WCXPI,11.804654
4522,9447-YPTBX,11.661002
4099,1498-NHTLT,11.646437
6590,9610-WCESF,11.612116
6999,8468-FZTOE,11.590575
3653,6901-GOGZG,11.580130
3298,7297-DVYGA,11.577215
4286,2662-NNTDK,11.557039
4009,6505-OZNPG,11.528934
5829,8232-CTLKO,11.526758
6743,3468-DRVQJ,11.491413
6006,5286-YHCVC,11.482479
6916,8792-AOROI,11.478081
4207,4893-GYUJU,11.446310
2769,0784-GTUUK,11.396107
3530,1813-JLKWR,11.246077
6814,9530-GRMJG,11.136981
2668,9170-ARBTB,11.129436
6996,6439-PKTRR,11.095331
4808,9769-TSBZE,11.076022
6682,3908-MKIMJ,11.028661
5198,3633-CDBUW,11.015028
4818,1073-XXCZD,11.011882
2207,8592-PLTMQ,10.958492
2623,9361-YNQWJ,10.928159
2562,8812-ZRHFP,10.867634
5138,8652-YHIYU,10.861120
4623,7134-HBPBS,10.838423
4778,9861-PDSZP,10.835602
2498,0392-BZIUW,10.833291
4487,0853-TWRVK,10.815996
2206,1090-ESELR,10.810529
5419,6729-FZWSY,10.808388
6413,4377-VDHYI,10.734413
2659,7771-ZONAT,10.715102
1990,6371-NZYEG,10.678423
6498,0327-WFZSY,10.635945
3470,2878-RMWXY,10.570119
2123,9639-BUJXT,10.530587
3160,4137-JOPHL,10.517293
5743,3239-TPHPZ,10.474040
1910,5954-BDFSG,10.438027
5326,8024-XNAFQ,10.432429
3558,6177-PEVRA,10.418262
3689,7706-YLMQA,10.405445
3683,5406-KGRMX,10.387887
3724,9668-PUGNU,10.386879
6938,1956-YIFGE,10.341297
3957,8559-WNQZS,10.323706
4553,5296-PSYVW,10.293860
5017,5198-HQAEN,10.183433
2438,3115-CZMZD,10.061749
3667,1821-BUCWY,9.911239
2903,0895-UADGO,9.884491
4931,6904-JLBGY,9.874404
3617,6650-BWFRT,9.861812
6838,9928-BZVLZ,9.848594
3816,9018-PCIOK,9.802846
3228,9350-ZXYJC,9.771498
5814,9788-HNGUT,9.599249
5808,2580-ASVVY,9.589754
5302,5172-RKOCB,9.511602
4712,0479-HMSWA,9.453281
3201,7492-TAFJD,9.442870
6211,1455-HFBXA,9.438876
3854,8628-MFKAX,9.386715
3157,3963-RYFNS,9.367970
2694,6900-RBKER,9.341640
1888,3841-NFECX,9.338504
5970,3057-VJJQE,9.279229
3532,7322-OCWHC,9.243616
6594,2999-AANRQ,9.155002
3253,9637-CDTKZ,9.082896
2196,4376-KFVRS,9.079864
3314,0019-EFAEP,9.043967
2052,6614-FHDBO,8.984237
5800,2690-DVRVK,8.929285
2793,9220-ZNKJI,8.926130
5271,0813-TAXXS,8.916668
2606,1206-EHBDD,8.894011
6221,5183-KLYEM,8.861114
3852,5781-BKHOP,8.835958
4165,8809-XKHMD,8.830818
5715,1841-YSJGV,8.825333
4475,0378-CJKPV,8.822465
5794,9866-OCCKE,8.813805
6786,4670-TABXH,8.813805
6134,1162-ECVII,8.813805
2312,0619-OLYUR,8.810634
5476,5304-EFJLP,8.795884
4269,8853-TZDGH,8.792940
4646,9351-HXDMR,8.780474
4380,4299-OPXEJ,8.779196
2430,2499-AJYUA,8.774640
2452,8823-RLPWL,8.765901
2831,1291-CUOCY,8.762992
2218,1480-BKXGA,8.759287
5067,3244-CQPHU,8.756219
4837,8309-PPCED,8.754275
6723,4909-JOUPP,8.746251
2013,9680-NIAUV,8.746251
5224,5914-XRFQB,8.743789
5280,8513-OLYGY,8.743789
4990,5451-YHYPW,8.740695
6640,3518-FSTWG,8.737628
5631,9070-BCKQP,8.736889
4552,3258-SYSWS,8.731396
5014,2121-JAFOM,8.728338
5367,9298-WGMRW,8.725253
6873,6668-CNMFP,8.724460
3541,9239-GZHZE,8.722337
4161,5038-ETMLM,8.722337
3596,9796-MVYXX,8.712696
3744,8670-ERCJH,8.707275
4945,0906-QVPMS,8.703710
3841,8454-AATJP,8.697571
2431,6919-ELBGL,8.691440
2815,2388-LAESQ,8.685316
5604,7191-ADRGF,8.673334
2707,1779-PWPMG,8.673089
3566,5414-OFQCB,8.667950
1942,9848-JQJTX,8.662168
6091,5135-GRQJV,8.646394
6896,3635-JBPSG,8.643549
3117,7359-WWYJV,8.643348
1893,6234-RAAPL,8.597569
5371,6681-ZSEXG,8.577915
5381,3646-ITDGM,8.538675
5388,1064-FBXNK,8.519142
6706,3898-BSJYF,8.428991
4894,2190-PHBHR,8.403113
2048,0621-JFHOL,8.400506
2340,4851-BQDNX,8.400386
6349,4024-CSNBY,8.393624
6474,0458-HEUZG,8.391391
4044,4526-EXKKN,8.363573
2692,1271-UODNO,8.076241
3514,4500-HKANN,8.072439
5719,2923-ARZLG,8.029864
2663,9845-PEEKO,8.020551
3213,5663-QBGIS,8.005214
2518,1937-OTUKY,7.997729
4042,6176-YJWAS,7.985285
6556,1535-VTJOQ,7.981088
4350,3474-BAFSJ,7.978421
4856,8152-VETUR,7.972881
4717,4922-CVPDX,7.946050
4395,6719-FGEDO,7.938361
6075,6064-ZATLR,7.921417
3162,2057-BOYKM,7.918774
2213,0942-KOWSM,7.917441
4579,7826-VVKWT,7.905729
3014,2245-ADZFJ,7.875905
5641,6374-AFWOX,7.871808
2474,3174-AKMAS,7.867590
2740,2933-XEUJM,7.857460
4847,5862-BRIXZ,7.817778
6190,3410-MHHUM,7.735327
1917,3410-YOQBQ,7.665606
6763,3967-KXAPS,7.646896
6800,0516-OOHAR,7.620237
3127,3280-MRDOF,7.618649
5347,7550-WIQVA,7.576919
1991,7554-NEWDD,7.562096
2097,4115-BNPJY,7.555790
5359,6119-SPUDB,7.512940
3850,9674-EHPPG,7.500142
3457,8007-YYPWD,7.347992
2067,7605-BDWDC,7.306112
2302,5150-LJNSR,7.297850
4083,2239-CFOUJ,7.267167
4992,4664-NJCMS,7.236899
6654,9236-NDUCW,7.201687
3482,7622-FWGEW,7.200238
3029,5014-WUQMG,7.162916
5342,0961-ZWLVI,7.153867
2482,0036-IHMOT,7.134591
6194,6603-YRDCJ,7.132189
3693,6559-RAKOZ,7.128715
3433,5656-MJEFC,7.120608
4570,4039-PIMHX,7.113046
4025,1936-CZAKF,7.089178
3824,5893-PYOLZ,7.053438
3507,3298-QEICA,7.052510
2145,6122-EFVKN,6.929898
4255,3567-PQTSO,6.920805
3202,2773-MADBQ,6.911033
2930,3253-HKOKL,6.898309
4465,3785-KTYSH,6.889610
2781,4525-VZCZG,6.812377
2590,4849-PYRLQ,6.795524
4315,2706-QZIHY,6.787278
5792,1470-PSXNM,6.783828
4498,8417-GSODA,6.781296
2682,7722-CVFXN,6.761057
2466,9871-ELEYA,6.727580
2932,5514-YQENT,6.699129
6634,4544-RXFMG,6.686560
2327,6516-NKQBO,6.648124
1909,3957-SQXML,6.643964
4389,4837-PZTIC,6.585319
5480,9746-MDMBK,6.577880
4141,7284-ZZLOH,6.562591
2742,4835-YSJMR,6.558969
3337,9885-MFVSU,6.510620
2751,8221-HVAYI,6.462149
4307,9194-GFVOI,6.459588
1876,7469-LKBCI,6.446069
3815,0014-BMAQU,6.443765
3813,4213-HKBJO,6.416483
4184,4567-AKPIA,6.391217
3252,5129-HHMZC,6.390179
5560,9150-KPBJQ,6.388367
2843,8947-YRTDV,6.372141
6355,4700-UBQMV,6.345033
3876,0244-LGNFY,6.333410
6637,7196-LIWRH,6.330885
4162,5056-FIMPT,6.307772
2790,5593-SUAOO,6.297373
3537,9030-QGZNL,6.297184
5572,6617-WLBQC,6.288633
3570,9154-QDGTH,6.272297
5713,7349-ALMUX,6.228327
4563,9419-IPPBE,6.215988
4346,8871-JLMHM,6.215448
6256,7163-OCEQI,6.210372
5103,7691-XVTZH,6.203030
3367,3546-GHEAE,6.197654
2857,2017-CCBLH,6.185301
4567,8106-GWQOK,6.177065
2465,5726-CVNYA,6.175990
4378,8434-PNQZX,6.173332
4929,2649-HWLYB,6.140830
2129,0513-RBGPE,6.137002
6232,6080-LNESI,6.133112
5767,6574-MCOEH,6.129712
5143,3891-NLXJB,6.104133
4397,0369-ZGOVK,6.103078
3094,8388-DMKAE,6.085706
4906,9138-EFSMO,6.079426
4859,4676-WLUHT,6.068677
2485,5318-YKDPV,6.060582
3345,0017-DINOC,6.042279
3979,4644-PIZRT,6.036802
2472,5671-RQRLP,6.029653
5386,8727-XDPUD,6.001625
2879,8999-YPYBV,5.990117
4400,9391-LMANN,5.988859
4639,4615-PIVVU,5.981499
5694,7570-WELNY,5.952355
2483,4178-EGMON,5.946823
5632,6421-SZVEM,5.946761
6746,4816-OKWNX,5.934099
2043,0945-TSONX,5.926424
2298,7025-WCBNE,5.909669
6243,1414-YADCW,5.897251
5512,5566-SOEZD,5.889723
7039,6840-RESVB,5.870893
2910,4859-ZSRDZ,5.844171
3145,8345-MVDYC,5.840494
3401,3933-DQPWX,5.834190
3013,6518-KZXCB,5.830629
5005,7919-ZODZZ,5.812795
2833,3230-IUALN,5.805213
5813,0771-CHWSK,5.774200
2414,4950-HKQTE,5.770054
4749,1093-YSWCA,5.759219
4604,6698-OXETB,5.740656
2426,4381-MHQDC,5.726779
6802,9912-OMZDS,5.721044
3753,7963-SHNDT,5.715621
6618,4868-AADLV,5.700744
4028,2931-XIQBR,5.689326
2416,2753-JMMCV,5.679024
2070,6292-TOSSS,5.672788
5986,5063-IUOKK,5.668777
1958,9560-BBZXK,5.668536
3554,7401-JIXNM,5.660424
2501,6916-HIJSE,5.650967
6772,4075-WKNIU,5.648229
6402,5857-XRECV,5.644787
2035,2040-LDIWQ,5.629046
2610,7277-KAMWT,5.621886
5902,6726-NNFWD,5.619570
2974,5014-GSOUQ,5.619126
7005,1389-WNUIB,5.611899
6070,8050-DVOJX,5.603556
4353,7109-CQYUZ,5.602096
6407,7779-ORAEL,5.594712
5863,8961-QDZZJ,5.575832
4633,6339-RZCBJ,5.574861
5036,2192-OZITF,5.564044
5886,0580-PIQHM,5.549728
6532,2696-ECXKC,5.536217
2872,1084-MNSMJ,5.531782
3801,1790-NESIO,5.528871
4917,8670-MEFCP,5.524913
2752,5232-NXPAY,5.518886
2242,4513-CXYIX,5.508836
4138,5762-TJXGK,5.508304
5553,3557-HTYWR,5.500001
4755,6339-TBELP,5.483030
6192,2296-DKZFP,5.476694
5493,3720-DBRWL,5.467755
3603,9755-JHNMN,5.463095
5913,7609-YBPXG,5.458926
4765,1729-VLAZJ,5.449274
4725,9470-RTWDV,5.447997
4701,6418-HNFED,5.438888
2506,2252-NKNSI,5.436052
5597,6925-BAYGL,5.418820
6224,6625-IUTTT,5.415628
5625,2676-SSLTO,5.412319
2895,2272-JKMSI,5.395842
6502,0864-FVJNJ,5.395146
5072,5792-JALQC,5.389972
5434,0536-ESJEP,5.388639
5858,6407-GSJNL,5.382552
5178,7975-JMZNT,5.376584
4231,4717-GHADL,5.371537
2332,7138-GIRSH,5.364422
3416,3521-HTQTV,5.355559
2204,0732-OCQOC,5.343588
5609,8050-WYBND,5.339512
4289,1245-HARPS,5.330573
4556,0487-CRLZF,5.310039
3359,4452-ROHMO,5.308645
2532,0048-LUMLS,5.287865
3772,8216-AZUUZ,5.283242
3798,1135-HIORI,5.264350
2275,7129-AZJDE,5.256215
6504,9541-PWTWO,5.240291
2050,9227-UAQFT,5.235067
6935,1545-ACTAS,5.224906
1902,7639-LIAYI,5.199107
5027,5811-IWXYM,5.193354
3056,3399-BMLVW,5.173262
6462,7054-DMVAS,5.172541
5683,7105-BENQF,5.171643
5811,4254-QPEDE,5.159567
3439,6288-CHQJB,5.149795
2163,2977-CEBSX,5.134714
4019,6203-HBZPA,5.131375
3500,0839-JTCUD,5.129405
5997,9705-ZJBCG,5.123355
5872,8630-QSGXK,5.121585
5170,1139-WUOAH,5.120958
2308,4568-KNYWR,5.108039
6490,0489-WMEMG,5.105460
5722,5336-UFNZP,5.105175
2863,4102-HLENU,5.031496
3743,2000-DHJUY,5.019679
3188,1568-LJSZU,5.010521
4587,7688-AWMDX,5.003144
3977,5485-ITNPC,4.991813
5109,3525-DVKFN,4.962361
2365,9565-FLVCG,4.956926
1994,4648-YPBTM,4.952997
1940,7233-PAHHL,4.945609
4285,6778-EICRF,4.939999
4762,8849-PRIQJ,4.939741
6554,0848-SOMKO,4.932864
5345,7816-VGHTO,4.925327
6366,5553-AOINX,4.923824
6784,0305-SQECB,4.916516
6519,8845-LWKGE,4.907751
6416,4937-QPZPO,4.899117
5682,4188-PCPIG,4.885111
2678,9742-XOKTS,4.882058
3649,5197-PYEPU,4.874734
4109,5696-EXCYS,4.870163
5405,9102-OXKFY,4.867441
5052,5808-TOTXO,4.861329
5996,6586-PSJOX,4.860360
3147,9705-IOVQQ,4.841981
6855,3259-KNMRR,4.830502
6602,3266-FTKHB,4.828754
5633,1328-EUZHC,4.823641
3714,2333-KWEWW,4.821198
6563,8608-OZTLB,4.820225
4272,1536-YHDOE,4.818166
3780,6463-MVYRY,4.805217
3331,0602-DDUML,4.801800
2594,0556-FJEGU,4.780643
5798,1448-CYWKC,4.780135
5348,7544-ZVIKX,4.773096
3792,5837-LXSDN,4.769746
6159,6933-VLYFX,4.742471
5562,3654-ARMGP,4.714882
4210,8908-SLFCJ,4.710746
5130,0420-TXVSG,4.702763
4213,5044-XDPYX,4.697209
2255,5174-ITUMV,4.696934
5180,4116-IQRFR,4.693460
3930,1023-BQXZE,4.693392
2069,0123-CRBRT,4.693108
6722,6169-PGNCD,4.691573
4387,4854-SSLTN,4.677825
6297,8859-DZTGQ,4.675678
5042,3284-SVCRO,4.650579
6875,5681-LLOEI,4.646765
3420,7607-QKKTJ,4.637168
6058,1813-JYWTO,4.633706
3834,3166-PNEOF,4.628751
6840,2775-SEFEE,4.622939
2861,5469-NUJUR,4.609605
1884,3638-WEABW,4.606532
1971,7799-LGRDP,4.606252
4351,3865-ZFZIB,4.595366
2419,7564-GHCVB,4.578960
5866,7173-TETGO,4.557736
2442,5684-FJVYR,4.551707
2901,1970-KKFWL,4.549969
4100,1402-PTHGN,4.547996
5947,8174-LNWMW,4.539557
4008,8234-GSZYK,4.515496
2595,0604-THJFP,4.507562
2341,5148-HKFIR,4.506040
2170,5495-GPSRW,4.506040
6623,2233-TXSIU,4.503414
2271,5394-MEITZ,4.493553
2665,0301-KOBTQ,4.485890
3577,1187-WILMM,4.476256
6687,0661-KQHNK,4.471259
2301,9548-LIGTA,4.444479
3292,2123-VSCOT,4.443341
4436,8610-ZIKJJ,4.441709
6146,6754-LZUKA,4.439111
2777,9068-VPWQQ,4.437689
6435,0909-SELIE,4.435538
3842,4531-AUZNK,4.428515
3329,4703-MQYKT,4.412153
6823,0164-XAIRP,4.399771
4169,9844-FELAJ,4.391809
2825,8390-FESFV,4.383047
4415,5473-KHBPS,4.380225
4820,4006-HKYHO,4.375350
5420,9695-IDRZR,4.370339
4979,2990-IAJSV,4.351148
2503,9778-OGKQZ,4.351148
2871,3084-DOWLE,4.351148
2478,8098-TDCBU,4.349996
2377,7501-IWUNG,4.338972
2473,8859-AXJZP,4.322789
3895,3948-KXDUF,4.319692
5707,6050-IJRHS,4.312844
5494,8565-WUXZU,4.310669
5878,7432-FFVAR,4.307380
6235,8398-TBIYD,4.306487
2888,8060-HIWJJ,4.303711
5350,7508-DQAKK,4.298371
6569,6994-FGRHH,4.293314
6856,6120-RJKLU,4.285678
5851,5124-EOGYE,4.281886
2855,6265-FRMTQ,4.280140
6953,2904-GGUAZ,4.279437
6665,4184-VODJZ,4.279431
2314,0459-SPZHJ,4.277015
5351,5176-OLSKT,4.271822
6382,5614-DNZCE,4.267306
6358,9795-NREXC,4.265576
3463,6418-PIQSP,4.258101
5976,4654-ULTTN,4.249353
5090,6741-QRLUP,4.231032
3048,7552-KEYGT,4.228416
1898,4671-VJLCL,4.215968
5091,4737-HOBAX,4.214300
4809,1395-WSWXR,4.207012
3475,2530-FMFXO,4.193994
6346,0916-KNFAJ,4.188269
2369,0214-JHPFW,4.169333
6649,9548-LERKT,4.165034
4849,3308-JSGML,4.162434
5924,4776-XSKYQ,4.160087
3173,3902-MIVLE,4.143292
4217,1265-ZFOSD,4.139767
3119,3795-GWTRD,4.138574
6728,8690-UPCZI,4.126179
5897,3458-IDMFK,4.125293
3651,3275-RHRNE,4.110912
6405,9000-PLFUZ,4.110337
6994,5130-YPIRV,4.104979
4375,5578-NKCXI,4.098795
2803,2612-PHGOX,4.094735
6130,2805-AUFQN,4.086433
5044,0559-CKHUS,4.081825
5526,1627-AFWVJ,4.075812
6700,6258-PVZWJ,4.075045
3808,5315-CKEQK,4.067762
4206,5148-ORICT,4.057326
4490,1568-BEKZM,4.045536
6031,0674-GCDXG,4.042629
6524,4701-LKOZD,4.036025
5927,6010-DDPPW,4.024859
4040,5312-IRCFR,4.024545
5012,5269-NRGDP,4.023795
6793,4526-RMTLL,4.020667
6774,2346-CZYIL,4.016254
5953,2990-OGYTD,4.015116
4967,8316-BBQAY,4.013261
2876,7596-IIWYC,4.012373
2360,8100-PNJMH,4.009808
6112,1972-XMUWV,4.009704
3197,0839-QNXME,4.005562
2398,7596-ZYWBB,4.004972
5051,8413-YNHNV,4.004560
4421,0436-TWFFZ,4.002421
3984,6963-EZQEE,3.998383
4499,5171-EPLKN,3.996901
5048,8908-NMQTX,3.996460
2552,4079-WWQQQ,3.995406
2574,6115-ZTBFQ,3.994353
2034,0230-WEQUW,3.993722
3239,9359-JANWS,3.988520
5452,1337-BOZWO,3.987300
4215,3721-WKIIL,3.987273
2517,0323-XWWTN,3.976243
5190,2830-LEWOA,3.974863
4896,5208-FVQKB,3.944185
3215,6701-DHKWQ,3.943562
3804,9297-EONCV,3.942267
3944,8433-WPJTV,3.941126
6486,0885-HMGPY,3.934642
5158,6695-AMZUF,3.934022
3267,3638-VBZTA,3.933515
5172,6937-GCDGQ,3.921563
3288,6732-VAILE,3.918978
2391,9978-HYCIN,3.905511
3383,7996-MHXLW,3.902867
4850,2126-GSEGL,3.901295
3498,4312-GVYNH,3.900371
4807,2987-BJXIK,3.898347
4010,6164-HAQTX,3.889063
4503,9677-AVKED,3.882370
2542,0379-DJQHR,3.880023
6022,4291-HYEBC,3.867284
3049,5816-JMLGY,3.865947
1896,9489-DEDVP,3.862251
2436,9477-LGWQI,3.859034
3900,9086-YJYXS,3.858468
6274,1099-GODLO,3.851674
5174,5075-JSDKI,3.846719
6606,7560-QJAVJ,3.839283
6202,0383-CLDDA,3.836370
3036,9906-NHHVC,3.833390
3700,9135-MGVPY,3.833111
2463,7131-ZQZNK,3.832890
3939,9372-TXXPS,3.832890
3346,7639-OPLNG,3.829722
4777,5915-ANOEI,3.826999
4248,8205-VSLRB,3.825010
4148,5680-LQOGP,3.824322
4865,9140-CZQZZ,3.818957
2773,9091-WTUUY,3.817595
5268,3796-ENZGF,3.816455
5929,6586-MYGKD,3.815761
6072,8169-SAEJD,3.804770
2724,6870-ZWMNX,3.793491
6553,2845-KDHVX,3.791229
5894,6551-VLJMV,3.788599
6570,4000-VGMQP,3.785340
5982,7601-DHFWZ,3.784064
2827,6248-TKCQV,3.781044
5199,0707-HOVVN,3.777935
5787,9110-HSGTV,3.766046
2245,5736-YEJAX,3.758778
3937,1017-FBQMM,3.754608
2673,8590-YFFQO,3.752041
6705,6953-PBDIN,3.742422
3805,1069-QJOEE,3.740207
3063,5930-GBIWP,3.738367
3941,1015-JPFYW,3.737064
5508,4774-HHGGS,3.713269
6633,7945-PRBVF,3.707118
3002,2882-WDTBA,3.705185
4496,0895-LNKRC,3.699162
5391,7762-ONLJY,3.690412
3696,3200-MNQTF,3.690030
4298,7197-VOJMM,3.671513
5250,7524-VRLPL,3.671237
4125,7319-ZNRTR,3.666012
4468,6993-YCOBK,3.664260
3749,4826-DXMUP,3.647773
3070,3533-UVMOM,3.640513
2351,2077-DDHJK,3.639234
3341,9993-LHIEB,3.637212
5895,1221-GHZEP,3.637193
3090,3500-NSDOA,3.636680
2832,9795-SHUHB,3.636404
2696,1459-QNFQT,3.633041
4615,8328-SKJNO,3.630725
5613,9402-ROUMJ,3.630471
4275,4827-LTQRJ,3.630234
3654,7021-XSNYE,3.627752
3836,8780-YRMTT,3.627714
2393,1525-LNLOJ,3.613974
5016,1227-UDMZR,3.613929
4396,1837-YQUCE,3.609754
3057,1971-DTCZB,3.607832
2519,1573-LGXBA,3.602172
5507,0440-EKDCF,3.596911
5474,8404-VIOMB,3.594702
2026,6348-SNFUS,3.587519
2459,4992-LTJNE,3.584802
5272,2519-TWKFS,3.576410
5642,5317-FLPJF,3.567389
5660,5204-HMGYF,3.565748
4944,1194-BHJYC,3.563146
3960,5993-JSUWV,3.562686
3717,6061-GWWAV,3.557463
5889,3026-ATZYV,3.548129
2110,8626-PTQGE,3.547847
6454,5995-LFTLE,3.538605
2193,6048-NJXHX,3.526010
2978,8819-WFGGJ,3.525636
3245,7940-UQQUG,3.524616
5791,2535-PBCGC,3.520991
6395,8990-YOZLV,3.518955
3560,7579-KKLOE,3.514586
6758,0827-ITJPH,3.513564
4292,6064-PUPMC,3.512785
3195,5377-NDTOU,3.508309
3366,7398-HPYZQ,3.492692
6024,6047-SUHPR,3.492172
6447,2330-PQGDQ,3.490676
6147,8099-MZPUJ,3.488233
4377,3096-WPXBT,3.487432
3375,4872-JCVCA,3.483015
5890,4012-YCFAI,3.478574
3098,1442-OKRJE,3.477699
3059,3813-DHBBB,3.476413
2690,2176-LVPNX,3.471014
1970,8587-XYZSF,3.468585
5152,4825-FUREZ,3.463542
6464,6549-BTYPG,3.463280
2667,4367-NUYAO,3.462955
6182,2194-IIQOF,3.454131
4687,3213-VVOLG,3.436593
3272,1951-IEYXM,3.430536
6817,2068-WWXQZ,3.427756
6893,7815-PDTHL,3.425868
1936,2796-NNUFI,3.425474
1887,5248-YGIJN,3.419959
3973,7508-KBIMB,3.419334
3861,6461-SZMCV,3.413242
2347,1775-KWJKQ,3.407936
2425,7503-MIOGA,3.407936
2504,7408-OFWXJ,3.406437
5189,0967-BMLBD,3.402575
3520,3398-GCPMU,3.398962
3285,3219-JQRSL,3.385574
1997,5997-OPVFA,3.384092
4677,6701-YVNQG,3.373745
3305,3764-MNMOI,3.371034
2233,3649-JPUGY,3.370798
3255,7873-CVMAW,3.369326
6183,9631-RXVJM,3.358990
4038,9435-JMLSX,3.358466
5815,9495-REDIY,3.358360
6432,1090-PYKCI,3.357855
4233,5879-HMFFH,3.354666
1975,3146-MSEGF,3.354666
2121,6885-PKOAM,3.348264
5737,2056-EVGZL,3.343059
6822,1272-ILHFG,3.342749
6437,1042-HFUCW,3.340697
6290,4451-RWASJ,3.338102
6331,4458-KVRBJ,3.335745
4517,2292-XQWSV,3.329629
3079,5980-BDHPY,3.327096
5520,4973-MGTON,3.325903
2689,0343-QLUZP,3.322209
3481,5003-XZWWO,3.320206
2326,4723-BEGSG,3.314166
3380,0744-BIKKF,3.314166
2051,7301-ABVAD,3.312735
6657,7781-EWARA,3.309587
5322,8218-FFJDS,3.307019
3791,1265-BCFEO,3.306818
2981,7898-PDWQE,3.305470
4482,5062-CJJKH,3.298715
2622,7649-SIJJF,3.297408
2510,8374-UULRV,3.297055
2614,8917-FAEMR,3.296624
3782,9624-EGDEQ,3.295156
4219,5197-LQXXH,3.294774
3555,9339-FIIJL,3.294218
4813,7446-KQISO,3.293296
2794,2226-ICFDO,3.292801
2390,0078-XZMHT,3.288179
4026,9453-PATOS,3.286778
6781,4940-KHCWD,3.284121
5467,8125-QPFJD,3.281183
6451,6631-HMANX,3.280091
2730,4782-OSFXZ,3.278000
4888,0608-JDVEC,3.275645
4123,6465-GSRCL,3.273313
4361,5766-FTRTS,3.268654
2824,3108-PCCGG,3.268654
6128,8661-BOYNW,3.267267
3807,8766-PAFNE,3.266154
6707,3938-YFPXD,3.264495
2592,3429-IFLEM,3.262141
6848,9845-QOMAD,3.260966
5356,5073-RZGBK,3.260651
